Store,Dept,Date,FutureValue
14,17,2012-11-30,22180.059902093577
14,17,2012-12-07,22093.76109092502
14,17,2012-12-14,22007.462279756466
14,17,2012-12-21,21921.16346858791
14,17,2012-12-28,21834.86465741935
14,17,2013-01-04,21748.565846250796
14,17,2013-01-11,21662.26703508224
14,17,2013-01-18,21575.968223913682
14,17,2013-01-25,21489.669412745126
14,17,2013-02-01,21403.37060157657
14,17,2013-02-08,21317.071790408012
14,17,2013-02-15,21230.772979239457
14,17,2013-02-22,21144.4741680709
14,17,2013-03-01,21058.175356902342
14,17,2013-03-08,20971.876545733787
14,17,2013-03-15,20885.57773456523
14,17,2013-03-22,20799.278923396676
14,17,2013-03-29,20712.980112228117
14,17,2013-04-05,20626.68130105956
14,17,2013-04-12,20540.382489891006
14,17,2013-04-19,20454.083678722447
14,17,2013-04-26,20367.78486755389
14,17,2013-05-03,20281.486056385336
14,17,2013-05-10,20195.18724521678
14,17,2013-05-17,20108.888434048222
14,17,2013-05-24,20022.589622879666
14,17,2013-05-31,19936.290811711107
14,17,2013-06-07,19849.992000542552
14,17,2013-06-14,19763.693189373997
14,17,2013-06-21,19677.39437820544
14,17,2013-06-28,19591.095567036882
14,17,2013-07-05,19504.796755868327
14,17,2013-07-12,19418.49794469977
14,17,2013-07-19,19332.199133531212
14,17,2013-07-26,19245.900322362657
14,18,2012-11-02,13207.810939821875
14,18,2012-11-09,12814.373286239525
14,18,2012-11-16,12420.935632657176
14,18,2012-11-23,12027.497979074826
14,18,2012-11-30,11634.060325492477
14,18,2012-12-07,11240.622671910129
14,18,2012-12-14,10847.185018327778
14,18,2012-12-21,10453.74736474543
14,18,2012-12-28,10060.309711163081
14,18,2013-01-04,9666.872057580731
14,18,2013-01-11,9273.434403998383
14,18,2013-01-18,8879.996750416034
14,18,2013-01-25,8486.559096833684
14,18,2013-02-01,8093.121443251335
14,18,2013-02-08,7699.683789668986
14,18,2013-02-15,7306.246136086636
14,18,2013-02-22,6912.808482504287
14,18,2013-03-01,6519.370828921938
14,18,2013-03-08,6125.933175339589
14,18,2013-03-15,5732.49552175724
14,18,2013-03-22,5339.05786817489
14,18,2013-03-29,4945.620214592542
14,18,2013-04-05,4552.182561010191
14,18,2013-04-12,4158.744907427843
14,18,2013-04-19,3765.3072538454944
14,18,2013-04-26,3371.869600263144
14,18,2013-05-03,2978.4319466807956
14,18,2013-05-10,2584.994293098447
14,18,2013-05-17,2191.5566395160968
14,18,2013-05-24,1798.1189859337483
14,18,2013-05-31,1404.681332351398
14,18,2013-06-07,1011.2436787690494
14,18,2013-06-14,617.8060251867009
14,18,2013-06-21,224.3683716043506
14,18,2013-06-28,0.0
14,18,2013-07-05,0.0
14,18,2013-07-12,0.0
14,18,2013-07-19,0.0
14,18,2013-07-26,0.0
14,19,2012-11-02,1963.0
14,19,2012-11-09,1946.0
14,19,2012-11-16,1940.0
14,19,2012-11-23,1912.0
14,19,2012-11-30,1878.0
14,19,2012-12-07,1874.0
14,19,2012-12-14,1845.0
14,19,2012-12-21,1815.0
14,19,2012-12-28,1813.0
14,19,2013-01-04,1818.0
14,19,2013-01-11,1837.0
14,19,2013-01-18,1855.0
14,19,2013-01-25,1866.0
14,19,2013-02-01,1857.0
14,19,2013-02-08,1868.0
14,19,2013-02-15,1867.0
14,19,2013-02-22,1867.0
14,19,2013-03-01,1873.0
14,19,2013-03-08,1873.0
14,19,2013-03-15,1879.0
14,19,2013-03-22,1885.0
14,19,2013-03-29,1902.0
14,19,2013-04-05,1910.0
14,19,2013-04-12,1907.0
14,19,2013-04-19,1913.0
14,19,2013-04-26,1917.0
14,19,2013-05-03,1901.0
14,19,2013-05-10,1880.0
14,19,2013-05-17,1877.0
14,19,2013-05-24,1875.0
14,19,2013-05-31,1872.0
14,19,2013-06-07,1871.0
14,19,2013-06-14,1871.0
14,19,2013-06-21,1870.0
14,19,2013-06-28,1871.0
14,19,2013-07-05,1873.0
14,19,2013-07-12,1876.0
14,19,2013-07-19,1878.0
14,19,2013-07-26,1879.0
14,20,2012-11-02,10123.0
14,20,2012-11-09,10096.0
14,20,2012-11-16,10100.0
14,20,2012-11-23,10075.0
14,20,2012-11-30,10080.0
14,20,2012-12-07,10096.0
14,20,2012-12-14,10093.0
14,20,2012-12-21,10030.0
14,20,2012-12-28,9903.0
14,20,2013-01-04,9801.0
14,20,2013-01-11,9727.0
14,20,2013-01-18,9691.0
14,20,2013-01-25,9669.0
14,20,2013-02-01,9573.0
14,20,2013-02-08,9536.0
14,20,2013-02-15,9529.0
14,20,2013-02-22,9500.0
14,20,2013-03-01,9493.0
14,20,2013-03-08,9468.0
14,20,2013-03-15,9413.0
14,20,2013-03-22,9320.0
14,20,2013-03-29,9313.0
14,20,2013-04-05,9251.0
14,20,2013-04-12,9294.0
14,20,2013-04-19,9339.0
14,20,2013-04-26,9431.0
14,20,2013-05-03,9462.0
14,20,2013-05-10,9538.0
14,20,2013-05-17,9596.0
14,20,2013-05-24,9673.0
14,20,2013-05-31,9658.0
14,20,2013-06-07,9643.0
14,20,2013-06-14,9627.0
14,20,2013-06-21,9611.0
14,20,2013-06-28,9595.0
14,20,2013-07-05,9578.0
14,20,2013-07-12,9560.0
14,20,2013-07-19,9544.0
14,20,2013-07-26,9532.0
14,21,2012-11-02,8583.302468754502
14,21,2012-11-09,8600.73590781019
14,21,2012-11-16,8623.617296570781
14,21,2012-11-23,8625.796476452742
14,21,2012-11-30,8646.498685331373
14,21,2012-12-07,8691.171872911575
14,21,2012-12-14,8746.740959901583
14,21,2012-12-21,8812.116356360415
14,21,2012-12-28,8827.370615534142
14,21,2013-01-04,8795.772507245707
14,21,2013-01-11,8775.070298367076
14,21,2013-01-18,8781.60783801296
14,21,2013-01-25,8805.578816714533
14,21,2013-02-01,8770.711938603155
14,21,2013-02-08,8620.348526747839
14,21,2013-02-15,8553.883540348028
14,21,2013-02-22,8504.851993003904
14,21,2013-03-01,8471.074704833507
14,21,2013-03-08,8503.762403062923
14,21,2013-03-15,8532.091741528417
14,21,2013-03-22,8569.137799521755
14,21,2013-03-29,8586.571238577442
14,21,2013-04-05,8609.452627338036
14,21,2013-04-12,8651.946635036276
14,21,2013-04-19,8704.246952203343
14,21,2013-04-26,8770.711938603155
14,21,2013-05-03,8795.772507245707
14,21,2013-05-10,8805.578816714533
14,21,2013-05-17,8771.801528544136
14,21,2013-05-24,8757.636859311388
14,21,2013-05-31,8736.934650432759
14,21,2013-06-07,8751.099319665505
14,21,2013-06-14,8752.188909606486
14,21,2013-06-21,8758.726449252368
14,21,2013-06-28,8744.561780019623
14,21,2013-07-05,8771.801528544136
14,21,2013-07-12,8771.801528544136
14,21,2013-07-19,8637.78196580353
14,21,2013-07-26,8564.779439757833
14,22,2012-11-02,17643.55629271104
14,22,2012-11-09,17416.740629549564
14,22,2012-11-16,17189.924966388087
14,22,2012-11-23,16963.10930322661
14,22,2012-11-30,16736.293640065134
14,22,2012-12-07,16509.477976903658
14,22,2012-12-14,16282.662313742183
14,22,2012-12-21,16055.846650580706
14,22,2012-12-28,15829.03098741923
14,22,2013-01-04,15602.215324257755
14,22,2013-01-11,15375.399661096279
14,22,2013-01-18,15148.583997934802
14,22,2013-01-25,14921.768334773325
14,22,2013-02-01,14694.952671611849
14,22,2013-02-08,14468.137008450372
14,22,2013-02-15,14241.321345288896
14,22,2013-02-22,14014.50568212742
14,22,2013-03-01,13787.690018965943
14,22,2013-03-08,13560.874355804466
14,22,2013-03-15,13334.058692642991
14,22,2013-03-22,13107.243029481515
14,22,2013-03-29,12880.427366320038
14,22,2013-04-05,12653.611703158562
14,22,2013-04-12,12426.796039997087
14,22,2013-04-19,12199.98037683561
14,22,2013-04-26,11973.164713674134
14,22,2013-05-03,11746.349050512657
14,22,2013-05-10,11519.53338735118
14,22,2013-05-17,11292.717724189704
14,22,2013-05-24,11065.902061028228
14,22,2013-05-31,10839.086397866751
14,22,2013-06-07,10612.270734705275
14,22,2013-06-14,10385.455071543798
14,22,2013-06-21,10158.639408382323
14,22,2013-06-28,9931.823745220847
14,22,2013-07-05,9705.00808205937
14,22,2013-07-12,9478.192418897894
14,22,2013-07-19,9251.376755736417
14,22,2013-07-26,9024.56109257494
14,23,2012-11-02,34408.51272247373
14,23,2012-11-09,34309.385031986436
14,23,2012-11-16,34210.25734149915
14,23,2012-11-23,34111.129651011855
14,23,2012-11-30,34012.00196052457
14,23,2012-12-07,33912.87427003728
14,23,2012-12-14,33813.74657954999
14,23,2012-12-21,33714.6188890627
14,23,2012-12-28,33615.491198575415
14,23,2013-01-04,33516.36350808812
14,23,2013-01-11,33417.235817600835
14,23,2013-01-18,33318.10812711354
14,23,2013-01-25,33218.980436626254
14,23,2013-02-01,33119.85274613897
14,23,2013-02-08,33020.725055651674
14,23,2013-02-15,32921.59736516439
14,23,2013-02-22,32822.46967467709
14,23,2013-03-01,32723.341984189807
14,23,2013-03-08,32624.214293702516
14,23,2013-03-15,32525.086603215226
14,23,2013-03-22,32425.95891272794
14,23,2013-03-29,32326.83122224065
14,23,2013-04-05,32227.70353175336
14,23,2013-04-12,32128.57584126607
14,23,2013-04-19,32029.448150778782
14,23,2013-04-26,31930.320460291492
14,23,2013-05-03,31831.1927698042
14,23,2013-05-10,31732.06507931691
14,23,2013-05-17,31632.937388829625
14,23,2013-05-24,31533.809698342335
14,23,2013-05-31,31434.682007855045
14,23,2013-06-07,31335.554317367754
14,23,2013-06-14,31236.426626880464
14,23,2013-06-21,31137.298936393177
14,23,2013-06-28,31038.171245905887
14,23,2013-07-05,30939.043555418597
14,23,2013-07-12,30839.915864931307
14,23,2013-07-19,30740.788174444016
14,23,2013-07-26,30641.66048395673
14,24,2012-11-02,8181.0
14,24,2012-11-09,8205.0
14,24,2012-11-16,8231.0
14,24,2012-11-23,8270.0
14,24,2012-11-30,8273.0
14,24,2012-12-07,8209.0
14,24,2012-12-14,8136.0
14,24,2012-12-21,8099.0
14,24,2012-12-28,8078.0
14,24,2013-01-04,8158.0
14,24,2013-01-11,8234.0
14,24,2013-01-18,8281.0
14,24,2013-01-25,8381.0
14,24,2013-02-01,8477.0
14,24,2013-02-08,8630.0
14,24,2013-02-15,8694.0
14,24,2013-02-22,8779.0
14,24,2013-03-01,8791.0
14,24,2013-03-08,8801.0
14,24,2013-03-15,8723.0
14,24,2013-03-22,8399.0
14,24,2013-03-29,8421.0
14,24,2013-04-05,8451.0
14,24,2013-04-12,8539.0
14,24,2013-04-19,8564.0
14,24,2013-04-26,8438.0
14,24,2013-05-03,8414.0
14,24,2013-05-10,8402.0
14,24,2013-05-17,8410.0
14,24,2013-05-24,8417.0
14,24,2013-05-31,8424.0
14,24,2013-06-07,8430.0
14,24,2013-06-14,8436.0
14,24,2013-06-21,8444.0
14,24,2013-06-28,8456.0
14,24,2013-07-05,8469.0
14,24,2013-07-12,8483.0
14,24,2013-07-19,8495.0
14,24,2013-07-26,8505.0
14,25,2012-11-02,12663.0
14,25,2012-11-09,12619.0
14,25,2012-11-16,12590.0
14,25,2012-11-23,12494.0
14,25,2012-11-30,12384.0
14,25,2012-12-07,12174.0
14,25,2012-12-14,11964.0
14,25,2012-12-21,11791.0
14,25,2012-12-28,11652.0
14,25,2013-01-04,11601.0
14,25,2013-01-11,11593.0
14,25,2013-01-18,11541.0
14,25,2013-01-25,11608.0
14,25,2013-02-01,11662.0
14,25,2013-02-08,11764.0
14,25,2013-02-15,11822.0
14,25,2013-02-22,11885.0
14,25,2013-03-01,11933.0
14,25,2013-03-08,12013.0
14,25,2013-03-15,12049.0
14,25,2013-03-22,11925.0
14,25,2013-03-29,11943.0
14,25,2013-04-05,11973.0
14,25,2013-04-12,12006.0
14,25,2013-04-19,12007.0
14,25,2013-04-26,11975.0
14,25,2013-05-03,11947.0
14,25,2013-05-10,11984.0
14,25,2013-05-17,11959.0
14,25,2013-05-24,11934.0
14,25,2013-05-31,11910.0
14,25,2013-06-07,11888.0
14,25,2013-06-14,11870.0
14,25,2013-06-21,11859.0
14,25,2013-06-28,11855.0
14,25,2013-07-05,11857.0
14,25,2013-07-12,11865.0
14,25,2013-07-19,11875.0
14,25,2013-07-26,11885.0
14,26,2012-11-02,10040.0
14,26,2012-11-09,10021.0
14,26,2012-11-16,9960.0
14,26,2012-11-23,9900.0
14,26,2012-11-30,9856.0
14,26,2012-12-07,9755.0
14,26,2012-12-14,9663.0
14,26,2012-12-21,9647.0
14,26,2012-12-28,9700.0
14,26,2013-01-04,9828.0
14,26,2013-01-11,9954.0
14,26,2013-01-18,10049.0
14,26,2013-01-25,10183.0
14,26,2013-02-01,10345.0
14,26,2013-02-08,10498.0
14,26,2013-02-15,10630.0
14,26,2013-02-22,10711.0
14,26,2013-03-01,10829.0
14,26,2013-03-08,10902.0
14,26,2013-03-15,11010.0
14,26,2013-03-22,11036.0
14,26,2013-03-29,11018.0
14,26,2013-04-05,10911.0
14,26,2013-04-12,10782.0
14,26,2013-04-19,10732.0
14,26,2013-04-26,10524.0
14,26,2013-05-03,10432.0
14,26,2013-05-10,10330.0
14,26,2013-05-17,10340.0
14,26,2013-05-24,10352.0
14,26,2013-05-31,10367.0
14,26,2013-06-07,10384.0
14,26,2013-06-14,10404.0
14,26,2013-06-21,10428.0
14,26,2013-06-28,10456.0
14,26,2013-07-05,10486.0
14,26,2013-07-12,10515.0
14,26,2013-07-19,10541.0
14,26,2013-07-26,10562.0
14,27,2012-11-02,2801.865353193929
14,27,2012-11-09,3171.845763564495
14,27,2012-11-16,3026.8134426992333
14,27,2012-11-23,3110.017926098125
14,27,2012-11-30,3295.83030997312
14,27,2012-12-07,3029.4444145063126
14,27,2012-12-14,3094.5609667315325
14,27,2012-12-21,3094.8898382074176
14,27,2012-12-28,3344.1744169282074
14,27,2013-01-04,3445.7957029766562
14,27,2013-01-11,3251.432660728652
14,27,2013-01-18,3163.6239766673716
14,27,2013-01-25,3655.615704591253
14,27,2013-02-01,3378.377050420242
14,27,2013-02-08,3573.397835620016
14,27,2013-02-15,3347.1342602111717
14,27,2013-02-22,3491.508838124664
14,27,2013-03-01,3220.5187419954673
14,27,2013-03-08,3338.5836018381633
14,27,2013-03-15,3118.8974559470184
14,27,2013-03-22,3324.7709998509954
14,27,2013-03-29,3188.9470803105123
14,27,2013-04-05,3081.73497917202
14,27,2013-04-12,2639.4028441067653
14,27,2013-04-19,2676.2364494058793
14,27,2013-04-26,2861.391090329105
14,27,2013-05-03,2682.813878923578
14,27,2013-05-10,2591.058737151678
14,27,2013-05-17,2534.163971823582
14,27,2013-05-24,2319.7397695465966
14,27,2013-05-31,2360.190961080445
14,27,2013-06-07,2201.3460382280155
14,27,2013-06-14,2224.3670415399615
14,27,2013-06-21,2220.4205838293424
14,27,2013-06-28,2025.7286701054536
14,27,2013-07-05,1978.042306102136
14,27,2013-07-12,1916.543340111651
14,27,2013-07-19,1802.4249379795742
14,27,2013-07-26,2025.3997986295685
14,28,2012-11-02,1348.5478644344994
14,28,2012-11-09,1542.4286898189846
14,28,2012-11-16,1466.4274062682664
14,28,2012-11-23,1510.029049665844
14,28,2012-11-30,1607.4003086367188
14,28,2012-12-07,1467.8061143598893
14,28,2012-12-14,1501.929139627559
14,28,2012-12-21,1502.1014781390118
14,28,2012-12-28,1632.7340698202916
14,28,2013-01-04,1685.9866698592305
14,28,2013-01-11,1584.1346095905806
14,28,2013-01-18,1538.1202270326626
14,28,2013-01-25,1795.938640166165
14,28,2013-02-01,1650.6572750113905
14,28,2013-02-08,1752.854012302946
14,28,2013-02-15,1634.2851164233675
14,28,2013-02-22,1709.94172295118
14,28,2013-03-01,1567.9347895140104
14,28,2013-03-08,1629.8043151255927
14,28,2013-03-15,1514.6821894750715
14,28,2013-03-22,1622.566097644572
14,28,2013-03-29,1551.390292414534
14,28,2013-04-05,1495.2079376808967
14,28,2013-04-12,1263.4126397767786
14,28,2013-04-19,1282.7145530595008
14,28,2013-04-26,1379.74113500747
14,28,2013-05-03,1286.1613232885584
14,28,2013-05-10,1238.078878593206
14,28,2013-05-17,1208.2643161118583
14,28,2013-05-24,1095.8996066445834
14,28,2013-05-31,1117.0972435532872
14,28,2013-06-07,1033.857742521548
14,28,2013-06-14,1045.9214383232493
14,28,2013-06-21,1043.853376185815
14,28,2013-06-28,941.8289774057125
14,28,2013-07-05,916.8398932450455
14,28,2013-07-12,884.6125916033575
14,28,2013-07-19,824.8111281292097
14,28,2013-07-26,941.6566388942595
14,29,2012-11-02,7093.0
14,29,2012-11-09,7234.0
14,29,2012-11-16,7182.0
14,29,2012-11-23,7349.0
14,29,2012-11-30,7416.0
14,29,2012-12-07,7254.0
14,29,2012-12-14,7287.0
14,29,2012-12-21,7297.0
14,29,2012-12-28,7320.0
14,29,2013-01-04,7314.0
14,29,2013-01-11,7294.0
14,29,2013-01-18,7302.0
14,29,2013-01-25,7305.0
14,29,2013-02-01,7307.0
14,29,2013-02-08,7304.0
14,29,2013-02-15,7302.0
14,29,2013-02-22,7304.0
14,29,2013-03-01,7304.0
14,29,2013-03-08,7304.0
14,29,2013-03-15,7303.0
14,29,2013-03-22,7303.0
14,29,2013-03-29,7303.0
14,29,2013-04-05,7303.0
14,29,2013-04-12,7303.0
14,29,2013-04-19,7303.0
14,29,2013-04-26,7303.0
14,29,2013-05-03,7303.0
14,29,2013-05-10,7303.0
14,29,2013-05-17,7303.0
14,29,2013-05-24,7303.0
14,29,2013-05-31,7303.0
14,29,2013-06-07,7303.0
14,29,2013-06-14,7303.0
14,29,2013-06-21,7303.0
14,29,2013-06-28,7303.0
14,29,2013-07-05,7303.0
14,29,2013-07-12,7303.0
14,29,2013-07-19,7303.0
14,29,2013-07-26,7303.0
14,30,2012-11-02,5822.0
14,30,2012-11-09,5794.0
14,30,2012-11-16,5773.0
14,30,2012-11-23,5770.0
14,30,2012-11-30,5747.0
14,30,2012-12-07,5691.0
14,30,2012-12-14,5641.0
14,30,2012-12-21,5608.0
14,30,2012-12-28,5540.0
14,30,2013-01-04,5454.0
14,30,2013-01-11,5394.0
14,30,2013-01-18,5347.0
14,30,2013-01-25,5327.0
14,30,2013-02-01,5294.0
14,30,2013-02-08,5275.0
14,30,2013-02-15,5272.0
14,30,2013-02-22,5274.0
14,30,2013-03-01,5253.0
14,30,2013-03-08,5240.0
14,30,2013-03-15,5232.0
14,30,2013-03-22,5233.0
14,30,2013-03-29,5231.0
14,30,2013-04-05,5206.0
14,30,2013-04-12,5211.0
14,30,2013-04-19,5242.0
14,30,2013-04-26,5292.0
14,30,2013-05-03,5320.0
14,30,2013-05-10,5351.0
14,30,2013-05-17,5405.0
14,30,2013-05-24,5422.0
14,30,2013-05-31,5408.0
14,30,2013-06-07,5394.0
14,30,2013-06-14,5381.0
14,30,2013-06-21,5368.0
14,30,2013-06-28,5355.0
14,30,2013-07-05,5343.0
14,30,2013-07-12,5333.0
14,30,2013-07-19,5324.0
14,30,2013-07-26,5316.0
14,31,2012-11-02,3313.68
14,31,2012-11-09,3313.68
14,31,2012-11-16,3313.68
14,31,2012-11-23,3313.68
14,31,2012-11-30,3313.68
14,31,2012-12-07,3313.68
14,31,2012-12-14,3313.68
14,31,2012-12-21,3313.68
14,31,2012-12-28,3313.68
14,31,2013-01-04,3313.68
14,31,2013-01-11,3313.68
14,31,2013-01-18,3313.68
14,31,2013-01-25,3313.68
14,31,2013-02-01,3313.68
14,31,2013-02-08,3313.68
14,31,2013-02-15,3313.68
14,31,2013-02-22,3313.68
14,31,2013-03-01,3313.68
14,31,2013-03-08,3313.68
14,31,2013-03-15,3313.68
14,31,2013-03-22,3313.68
14,31,2013-03-29,3313.68
14,31,2013-04-05,3313.68
14,31,2013-04-12,3313.68
14,31,2013-04-19,3313.68
14,31,2013-04-26,3313.68
14,31,2013-05-03,3313.68
14,31,2013-05-10,3313.68
14,31,2013-05-17,3313.68
14,31,2013-05-24,3313.68
14,31,2013-05-31,3313.68
14,31,2013-06-07,3313.68
14,31,2013-06-14,3313.68
14,31,2013-06-21,3313.68
14,31,2013-06-28,3313.68
14,31,2013-07-05,3313.68
14,31,2013-07-12,3313.68
14,31,2013-07-19,3313.68
14,31,2013-07-26,3313.68
14,32,2012-11-02,7934.0
14,32,2012-11-09,8304.0
14,32,2012-11-16,8308.0
14,32,2012-11-23,8070.0
14,32,2012-11-30,8139.0
14,32,2012-12-07,8151.0
14,32,2012-12-14,8194.0
14,32,2012-12-21,8172.0
14,32,2012-12-28,8145.0
14,32,2013-01-04,8160.0
14,32,2013-01-11,8164.0
14,32,2013-01-18,8167.0
14,32,2013-01-25,8161.0
14,32,2013-02-01,8159.0
14,32,2013-02-08,8162.0
14,32,2013-02-15,8162.0
14,32,2013-02-22,8162.0
14,32,2013-03-01,8161.0
14,32,2013-03-08,8161.0
14,32,2013-03-15,8161.0
14,32,2013-03-22,8161.0
14,32,2013-03-29,8161.0
14,32,2013-04-05,8161.0
14,32,2013-04-12,8161.0
14,32,2013-04-19,8161.0
14,32,2013-04-26,8161.0
14,32,2013-05-03,8161.0
14,32,2013-05-10,8161.0
14,32,2013-05-17,8161.0
14,32,2013-05-24,8161.0
14,32,2013-05-31,8161.0
14,32,2013-06-07,8161.0
14,32,2013-06-14,8161.0
14,32,2013-06-21,8161.0
14,32,2013-06-28,8161.0
14,32,2013-07-05,8161.0
14,32,2013-07-12,8161.0
14,32,2013-07-19,8161.0
14,32,2013-07-26,8161.0
14,33,2012-11-02,8438.0
14,33,2012-11-09,8506.0
14,33,2012-11-16,8563.0
14,33,2012-11-23,8591.0
14,33,2012-11-30,8639.0
14,33,2012-12-07,8560.0
14,33,2012-12-14,8511.0
14,33,2012-12-21,8508.0
14,33,2012-12-28,8581.0
14,33,2013-01-04,8701.0
14,33,2013-01-11,8804.0
14,33,2013-01-18,8886.0
14,33,2013-01-25,8995.0
14,33,2013-02-01,9087.0
14,33,2013-02-08,9202.0
14,33,2013-02-15,9227.0
14,33,2013-02-22,9237.0
14,33,2013-03-01,9208.0
14,33,2013-03-08,9179.0
14,33,2013-03-15,9096.0
14,33,2013-03-22,8785.0
14,33,2013-03-29,8786.0
14,33,2013-04-05,8832.0
14,33,2013-04-12,8893.0
14,33,2013-04-19,8889.0
14,33,2013-04-26,8852.0
14,33,2013-05-03,8846.0
14,33,2013-05-10,8829.0
14,33,2013-05-17,8844.0
14,33,2013-05-24,8856.0
14,33,2013-05-31,8867.0
14,33,2013-06-07,8877.0
14,33,2013-06-14,8886.0
14,33,2013-06-21,8898.0
14,33,2013-06-28,8913.0
14,33,2013-07-05,8928.0
14,33,2013-07-12,8940.0
14,33,2013-07-19,8949.0
14,33,2013-07-26,8955.0
14,34,2012-11-02,24356.914473684214
14,34,2012-11-09,24356.914473684214
14,34,2012-11-16,24356.914473684214
14,34,2012-11-23,24356.914473684214
14,34,2012-11-30,24356.914473684214
14,34,2012-12-07,24356.914473684214
14,34,2012-12-14,24356.914473684214
14,34,2012-12-21,24356.914473684214
14,34,2012-12-28,24356.914473684214
14,34,2013-01-04,24356.914473684214
14,34,2013-01-11,24356.914473684214
14,34,2013-01-18,24356.914473684214
14,34,2013-01-25,24356.914473684214
14,34,2013-02-01,24356.914473684214
14,34,2013-02-08,24356.914473684214
14,34,2013-02-15,24356.914473684214
14,34,2013-02-22,24356.914473684214
14,34,2013-03-01,24356.914473684214
14,34,2013-03-08,24356.914473684214
14,34,2013-03-15,24356.914473684214
14,34,2013-03-22,24356.914473684214
14,34,2013-03-29,24356.914473684214
14,34,2013-04-05,24356.914473684214
14,34,2013-04-12,24356.914473684214
14,34,2013-04-19,24356.914473684214
14,34,2013-04-26,24356.914473684214
14,34,2013-05-03,24356.914473684214
14,34,2013-05-10,24356.914473684214
14,34,2013-05-17,24356.914473684214
14,34,2013-05-24,24356.914473684214
14,34,2013-05-31,24356.914473684214
14,34,2013-06-07,24356.914473684214
14,34,2013-06-14,24356.914473684214
14,34,2013-06-21,24356.914473684214
14,34,2013-06-28,24356.914473684214
14,34,2013-07-05,24356.914473684214
14,34,2013-07-12,24356.914473684214
14,34,2013-07-19,24356.914473684214
14,34,2013-07-26,24356.914473684214
14,35,2012-11-02,3944.0
14,35,2012-11-09,3946.0
14,35,2012-11-16,3921.0
14,35,2012-11-23,3909.0
14,35,2012-11-30,3891.0
14,35,2012-12-07,3871.0
14,35,2012-12-14,3829.0
14,35,2012-12-21,3784.0
14,35,2012-12-28,3648.0
14,35,2013-01-04,3583.0
14,35,2013-01-11,3543.0
14,35,2013-01-18,3514.0
14,35,2013-01-25,3478.0
14,35,2013-02-01,3451.0
14,35,2013-02-08,3439.0
14,35,2013-02-15,3477.0
14,35,2013-02-22,3489.0
14,35,2013-03-01,3505.0
14,35,2013-03-08,3535.0
14,35,2013-03-15,3568.0
14,35,2013-03-22,3600.0
14,35,2013-03-29,3639.0
14,35,2013-04-05,3679.0
14,35,2013-04-12,3694.0
14,35,2013-04-19,3697.0
14,35,2013-04-26,3683.0
14,35,2013-05-03,3678.0
14,35,2013-05-10,3666.0
14,35,2013-05-17,3665.0
14,35,2013-05-24,3666.0
14,35,2013-05-31,3656.0
14,35,2013-06-07,3646.0
14,35,2013-06-14,3637.0
14,35,2013-06-21,3627.0
